"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"67280d4df993e1bd2af703dbd5e2389f63b657a7","CHANGE_SIGNATURE","{method_declaration Run(run func(name cm.CgroupName)) at pkg/kubelet/cm/testing/mocks.go:1916}","{method_declaration Run(run func(logger klog.Logger, name cm.CgroupName)) at pkg/kubelet/cm/testing/mocks.go:1925}","12","17"
"67280d4df993e1bd2af703dbd5e2389f63b657a7","CHANGE_SIGNATURE","{method_declaration Destroy(name cm.CgroupName) at pkg/kubelet/cm/testing/mocks.go:1889}","{method_declaration Destroy(logger klog.Logger, name cm.CgroupName) at pkg/kubelet/cm/testing/mocks.go:1897}","15","15"
"67280d4df993e1bd2af703dbd5e2389f63b657a7","CHANGE_SIGNATURE","{method_declaration EnsureExists(pod interface{}) at pkg/kubelet/cm/testing/mocks.go:1963}","{method_declaration EnsureExists(logger interface{}, pod interface{}) at pkg/kubelet/cm/testing/mocks.go:1978}","3","3"
"67280d4df993e1bd2af703dbd5e2389f63b657a7","CHANGE_SIGNATURE","{method_declaration RunAndReturn(run func(pod *v1.Pod, resourceConfig *cm.ResourceConfig) error) at pkg/kubelet/cm/testing/mocks.go:2449}","{method_declaration RunAndReturn(run func(logger klog.Logger, pod *v1.Pod, resourceConfig *cm.ResourceConfig) error) at pkg/kubelet/cm/testing/mocks.go:2481}","4","4"
"67280d4df993e1bd2af703dbd5e2389f63b657a7","CHANGE_SIGNATURE","{method_declaration UpdateQOSCgroups() at pkg/kubelet/cm/testing/mocks.go:1794}","{method_declaration UpdateQOSCgroups(logger interface{}) at pkg/kubelet/cm/testing/mocks.go:1796}","3","3"
"67280d4df993e1bd2af703dbd5e2389f63b657a7","CHANGE_SIGNATURE","{method_declaration SetPodCgroupConfig(pod *v1.Pod, resourceConfig *cm.ResourceConfig) at pkg/kubelet/cm/testing/mocks.go:2398}","{method_declaration SetPodCgroupConfig(logger klog.Logger, pod *v1.Pod, resourceConfig *cm.ResourceConfig) at pkg/kubelet/cm/testing/mocks.go:2424}","15","15"
"67280d4df993e1bd2af703dbd5e2389f63b657a7","CHANGE_SIGNATURE","{method_declaration Run(run func(pod *v1.Pod, resourceConfig *cm.ResourceConfig)) at pkg/kubelet/cm/testing/mocks.go:2426}","{method_declaration Run(run func(logger klog.Logger, pod *v1.Pod, resourceConfig *cm.ResourceConfig)) at pkg/kubelet/cm/testing/mocks.go:2453}","17","22"
"67280d4df993e1bd2af703dbd5e2389f63b657a7","CHANGE_SIGNATURE","{method_declaration Destroy(name interface{}) at pkg/kubelet/cm/testing/mocks.go:1912}","{method_declaration Destroy(logger interface{}, name interface{}) at pkg/kubelet/cm/testing/mocks.go:1921}","3","3"
"67280d4df993e1bd2af703dbd5e2389f63b657a7","CHANGE_SIGNATURE","{method_declaration Run(run func(name cm.CgroupName)) at pkg/kubelet/cm/testing/mocks.go:2374}","{method_declaration Run(run func(logger klog.Logger, name cm.CgroupName)) at pkg/kubelet/cm/testing/mocks.go:2395}","12","17"
"bd11e52bfc10b9b08edbc43cd0c83458f38634f2","CHANGE_SIGNATURE","{function_declaration createCompiler(allowComposition, strictCost bool) at pkg/apis/admissionregistration/validation/validation.go:1342}","{function_declaration createCompiler(allowComposition bool) at pkg/apis/admissionregistration/validation/validation.go:1316}","16","12"
"bd11e52bfc10b9b08edbc43cd0c83458f38634f2","CHANGE_SIGNATURE","{function_declaration MustBaseEnvSet(ver *version.Version, strictCost bool) at staging/src/k8s.io/apiserver/pkg/cel/environment/base.go:239}","{function_declaration MustBaseEnvSet(ver *version.Version) at staging/src/k8s.io/apiserver/pkg/cel/environment/base.go:236}","35","22"
"b3415bfdfe2958e7015f0c880f1154df95aada63","CHANGE_SIGNATURE","{function_declaration RunUpgradeChecks(execer utilsexec.Interface, ignorePreflightErrors sets.Set[string]) at cmd/kubeadm/app/preflight/checks.go:1088}","{function_declaration RunUpgradeChecks(execer utilsexec.Interface, cfg *kubeadmapi.InitConfiguration, ignorePreflightErrors sets.Set[string]) at cmd/kubeadm/app/preflight/checks.go:1148}","7","8"
"b3415bfdfe2958e7015f0c880f1154df95aada63","CHANGE_SIGNATURE","{method_declaration SetImpl(impl impl) at cmd/kubeadm/app/util/runtime/runtime.go:76}","{method_declaration SetImpl(impl Impl) at cmd/kubeadm/app/util/runtime/runtime.go:80}","3","3"
"d80ac77d9858316211a5617ec0a5ef6c013f512a"
"cde15e6450c107bd24262a89458537f5150966e5"
"02289d08f6c03c89dea51b8ffce169288e42f13c"
"67143028e7843b2b93a37e9b14566dba7a7e2e2a","CHANGE_SIGNATURE","{function_declaration setUnsetAlphaGates(known map[Feature]VersionedSpecs, enabled map[Feature]bool, val bool, cVer *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:227}","{function_declaration setUnsetAlphaGates(known map[Feature]VersionedSpecs, enabled map[Feature]bool, val bool, emuVer, minCompatVer *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:270}","13","13"
"67143028e7843b2b93a37e9b14566dba7a7e2e2a","CHANGE_SIGNATURE","{function_declaration featureEnabled(key Feature, enabled map[Feature]bool, known map[Feature]VersionedSpecs, emulationVersion *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:749}","{function_declaration featureEnabled(key Feature, enabled map[Feature]bool, known map[Feature]VersionedSpecs, emulationVersion, minCompatibilityVersion *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:857}","11","12"
"67143028e7843b2b93a37e9b14566dba7a7e2e2a","EXTRACT","{function_declaration NewVersionedFeatureGate(emulationVersion *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:264}","{function_declaration NewVersionedFeatureGateWithMinCompatibility(emulationVersion, minCompatibilityVersion *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:312}","18","19"
"67143028e7843b2b93a37e9b14566dba7a7e2e2a","CHANGE_SIGNATURE","{function_declaration setUnsetBetaGates(known map[Feature]VersionedSpecs, enabled map[Feature]bool, val bool, cVer *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:241}","{function_declaration setUnsetBetaGates(known map[Feature]VersionedSpecs, enabled map[Feature]bool, val bool, emuVer, minCompatVer *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:284}","13","13"
"67143028e7843b2b93a37e9b14566dba7a7e2e2a","EXTRACT","{method_declaration SetEmulationVersion(emulationVersion *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:688}","{method_declaration SetEmulationVersionAndMinCompatibilityVersion(emulationVersion *version.Version, minCompatibilityVersion *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:791}","35","36"
"67143028e7843b2b93a37e9b14566dba7a7e2e2a","CHANGE_SIGNATURE","{method_declaration unsafeSetFromMap(enabled map[Feature]bool, m map[string]bool, emulationVersion *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:325}","{method_declaration unsafeSetFromMap(enabled map[Feature]bool, m map[string]bool, emulationVersion, minCompatibilityVersion *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:374}","64","64"
"67143028e7843b2b93a37e9b14566dba7a7e2e2a","RENAME","{function_declaration featureSpecAtEmulationVersion(v VersionedSpecs, emulationVersion *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:773}","{function_declaration featureSpecAtEmulationAndMinCompatVersion(v VersionedSpecs, emulationVersion, minCompatibilityVersion *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:882}","14","21"
"67143028e7843b2b93a37e9b14566dba7a7e2e2a","EXTRACT","{method_declaration OverrideDefaultAtVersion(name Feature, override bool, ver *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:625}","{method_declaration overrideDefaultAtEmulationAndMinCompatVersion(name Feature, override bool, emuVer, minCompatVer *version.Version) at staging/src/k8s.io/component-base/featuregate/feature_gate.go:723}","33","33"
"67143028e7843b2b93a37e9b14566dba7a7e2e2a","RENAME","{method_declaration getFullEmulationVersionConfig(
	versionConfigMap map[string]*version.Version) at staging/src/k8s.io/component-base/compatibility/registry.go:270}","{method_declaration getFullVersionConfig(
	versionConfigMap map[string]*version.Version) at staging/src/k8s.io/component-base/compatibility/registry.go:277}","28","28"
"67143028e7843b2b93a37e9b14566dba7a7e2e2a","RENAME","{method_declaration SetEmulationVersionMapping(fromComponent, toComponent string, f VersionMapping) at staging/src/k8s.io/component-base/compatibility/registry.go:429}","{method_declaration SetVersionMapping(fromComponent, toComponent string, f VersionMapping) at staging/src/k8s.io/component-base/compatibility/registry.go:457}","35","35"
"67143028e7843b2b93a37e9b14566dba7a7e2e2a","RENAME","{function_declaration detectParallelOverrideEmulationVersion(tb TB, ver *version.Version) at staging/src/k8s.io/component-base/featuregate/testing/feature_gate.go:231}","{function_declaration detectParallelOverrideVersions(tb TB, vers string) at staging/src/k8s.io/component-base/featuregate/testing/feature_gate.go:248}","26","26"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration enforceExistingCgroup(cNameStr string, rl v1.ResourceList, compressibleResources bool) at pkg/kubelet/cm/node_container_manager_linux.go:152}","{method_declaration enforceExistingCgroup(logger klog.Logger, cNameStr string, rl v1.ResourceList, compressibleResources bool) at pkg/kubelet/cm/node_container_manager_linux.go:152}","31","31"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{function_declaration NewContainerManager(mountUtil mount.Interface, cadvisorInterface cadvisor.Interface, nodeConfig NodeConfig, failSwapOn bool, recorder record.EventRecorder, kubeClient clientset.Interface) at pkg/kubelet/cm/container_manager_windows.go:122}","{function_declaration NewContainerManager(ctx context.Context, mountUtil mount.Interface, cadvisorInterface cadvisor.Interface, nodeConfig NodeConfig, failSwapOn bool, recorder record.EventRecorder, kubeClient clientset.Interface) at pkg/kubelet/cm/container_manager_windows.go:122}","79","77"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{function_declaration createTestQOSContainerManager() at pkg/kubelet/cm/qos_container_manager_linux_test.go:109}","{function_declaration createTestQOSContainerManager(tCtx context.Context) at pkg/kubelet/cm/qos_container_manager_linux_test.go:111}","20","20"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Pids(_ CgroupName) at pkg/kubelet/cm/cgroup_manager_unsupported.go:76}","{method_declaration Pids(_ klog.Logger, _ CgroupName) at pkg/kubelet/cm/cgroup_manager_unsupported.go:77}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration UpdateQOSCgroups() at pkg/kubelet/cm/fake_container_manager.go:105}","{method_declaration UpdateQOSCgroups(logger klog.Logger) at pkg/kubelet/cm/fake_container_manager.go:106}","6","6"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{function_declaration ensureProcessInContainerWithOOMScore(pid int, oomScoreAdj int, manager cgroups.Manager) at pkg/kubelet/cm/container_manager_linux.go:786}","{function_declaration ensureProcessInContainerWithOOMScore(logger klog.Logger, pid int, oomScoreAdj int, manager cgroups.Manager) at pkg/kubelet/cm/container_manager_linux.go:787}","42","42"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{function_declaration GetKubeletContainer(kubeletCgroups string) at pkg/kubelet/cm/helpers_unsupported.go:74}","{function_declaration GetKubeletContainer(logger klog.Logger, kubeletCgroups string) at pkg/kubelet/cm/helpers_unsupported.go:75}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration EnsureExists(pod *v1.Pod) at pkg/kubelet/cm/pod_container_manager_linux.go:74}","{method_declaration EnsureExists(logger klog.Logger, pod *v1.Pod) at pkg/kubelet/cm/pod_container_manager_linux.go:74}","32","32"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration tryKillingCgroupProcesses(podCgroup CgroupName) at pkg/kubelet/cm/pod_container_manager_linux.go:167}","{method_declaration tryKillingCgroupProcesses(logger klog.Logger, podCgroup CgroupName) at pkg/kubelet/cm/pod_container_manager_linux.go:167}","35","35"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration toResources(resourceConfig *ResourceConfig) at pkg/kubelet/cm/cgroup_manager_linux.go:281}","{method_declaration toResources(logger klog.Logger, resourceConfig *ResourceConfig) at pkg/kubelet/cm/cgroup_manager_linux.go:284}","44","44"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration SetPodCgroupConfig(_ *v1.Pod, _ *ResourceConfig) at pkg/kubelet/cm/pod_container_manager_linux.go:360}","{method_declaration SetPodCgroupConfig(_ klog.Logger, _ *v1.Pod, _ *ResourceConfig) at pkg/kubelet/cm/pod_container_manager_linux.go:360}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration SetPodCgroupCpuLimit(_ *v1.Pod, _ *int64, _, _ *uint64) at pkg/kubelet/cm/pod_container_manager_stub.go:73}","{method_declaration SetPodCgroupCpuLimit(_ klog.Logger, _ *v1.Pod, _ *int64, _, _ *uint64) at pkg/kubelet/cm/pod_container_manager_stub.go:74}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration PostStopContainer(containerID string) at pkg/kubelet/cm/internal_container_lifecycle.go:55}","{method_declaration PostStopContainer(logger klog.Logger, containerID string) at pkg/kubelet/cm/internal_container_lifecycle.go:55}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration PreStartContainer(pod *v1.Pod, container *v1.Container, containerID string) at pkg/kubelet/cm/fake_internal_container_lifecycle.go:34}","{method_declaration PreStartContainer(logger klog.Logger, pod *v1.Pod, container *v1.Container, containerID string) at pkg/kubelet/cm/fake_internal_container_lifecycle.go:35}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration ReduceCPULimits(_ CgroupName) at pkg/kubelet/cm/fake_pod_container_manager.go:82}","{method_declaration ReduceCPULimits(_ klog.Logger, _ CgroupName) at pkg/kubelet/cm/fake_pod_container_manager.go:83}","6","6"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration ReduceCPULimits(cgroupName CgroupName) at pkg/kubelet/cm/cgroup_manager_unsupported.go:84}","{method_declaration ReduceCPULimits(_ klog.Logger, cgroupName CgroupName) at pkg/kubelet/cm/cgroup_manager_unsupported.go:85}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration EnsureExists(_ *v1.Pod) at pkg/kubelet/cm/pod_container_manager_linux.go:323}","{method_declaration EnsureExists(_ klog.Logger, _ *v1.Pod) at pkg/kubelet/cm/pod_container_manager_linux.go:323}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{function_declaration NewCgroupManager(cs *CgroupSubsystems, cgroupDriver string) at pkg/kubelet/cm/cgroup_manager_linux.go:155}","{function_declaration NewCgroupManager(ctx context.Context, cs *CgroupSubsystems, cgroupDriver string) at pkg/kubelet/cm/cgroup_manager_linux.go:156}","6","7"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration PostStopContainer(containerID string) at pkg/kubelet/cm/fake_internal_container_lifecycle.go:38}","{method_declaration PostStopContainer(logger klog.Logger, containerID string) at pkg/kubelet/cm/fake_internal_container_lifecycle.go:39}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration enforceNodeAllocatableCgroups() at pkg/kubelet/cm/node_container_manager_linux.go:68}","{method_declaration enforceNodeAllocatableCgroups(logger klog.Logger) at pkg/kubelet/cm/node_container_manager_linux.go:68}","82","82"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{function_declaration NewCgroupV1Manager(cs *CgroupSubsystems, cgroupDriver string) at pkg/kubelet/cm/cgroup_v1_manager_linux.go:42}","{function_declaration NewCgroupV1Manager(logger klog.Logger, cs *CgroupSubsystems, cgroupDriver string) at pkg/kubelet/cm/cgroup_v1_manager_linux.go:43}","5","5"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{function_declaration getContainer(pid int) at pkg/kubelet/cm/container_manager_linux.go:832}","{function_declaration getContainer(logger klog.Logger, pid int) at pkg/kubelet/cm/container_manager_linux.go:833}","49","49"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration setupNode(activePods ActivePodsFunc) at pkg/kubelet/cm/container_manager_linux.go:501}","{method_declaration setupNode(ctx context.Context, activePods ActivePodsFunc) at pkg/kubelet/cm/container_manager_linux.go:499}","79","81"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration ReduceCPULimits(cgroupName CgroupName) at pkg/kubelet/cm/cgroup_manager_linux.go:462}","{method_declaration ReduceCPULimits(logger klog.Logger, cgroupName CgroupName) at pkg/kubelet/cm/cgroup_manager_linux.go:465}","12","12"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration UpdateQOSCgroups() at pkg/kubelet/cm/container_manager_stub.go:75}","{method_declaration UpdateQOSCgroups(logger klog.Logger) at pkg/kubelet/cm/container_manager_stub.go:76}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration SetPodCgroupConfig(pod *v1.Pod, resourceConfig *ResourceConfig) at pkg/kubelet/cm/container_manager_stub.go:115}","{method_declaration SetPodCgroupConfig(logger klog.Logger, pod *v1.Pod, resourceConfig *ResourceConfig) at pkg/kubelet/cm/container_manager_stub.go:116}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Destroy(podCgroup CgroupName) at pkg/kubelet/cm/pod_container_manager_linux.go:204}","{method_declaration Destroy(logger klog.Logger, podCgroup CgroupName) at pkg/kubelet/cm/pod_container_manager_linux.go:204}","18","18"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration UpdateQOSCgroups() at pkg/kubelet/cm/container_manager_windows.go:220}","{method_declaration UpdateQOSCgroups(logger klog.Logger) at pkg/kubelet/cm/container_manager_windows.go:218}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Create(_ *CgroupConfig) at pkg/kubelet/cm/cgroup_manager_unsupported.go:68}","{method_declaration Create(_ klog.Logger, _ *CgroupConfig) at pkg/kubelet/cm/cgroup_manager_unsupported.go:69}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration UpdateCgroups() at pkg/kubelet/cm/qos_container_manager_linux.go:313}","{method_declaration UpdateCgroups(logger logr.Logger) at pkg/kubelet/cm/qos_container_manager_linux.go:316}","77","77"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration PreCreateContainer(pod *v1.Pod, container *v1.Container, containerConfig *runtimeapi.ContainerConfig) at pkg/kubelet/cm/internal_container_lifecycle_windows.go:35}","{method_declaration PreCreateContainer(logger klog.Logger, pod *v1.Pod, container *v1.Container, containerConfig *runtimeapi.ContainerConfig) at pkg/kubelet/cm/internal_container_lifecycle_windows.go:35}","48","48"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{function_declaration NewContainerManager(_ mount.Interface, _ cadvisor.Interface, _ NodeConfig, failSwapOn bool, recorder record.EventRecorder, kubeClient clientset.Interface) at pkg/kubelet/cm/container_manager_unsupported.go:47}","{function_declaration NewContainerManager(_ context.Context, _ mount.Interface, _ cadvisor.Interface, _ NodeConfig, failSwapOn bool, recorder record.EventRecorder, kubeClient clientset.Interface) at pkg/kubelet/cm/container_manager_unsupported.go:47}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Destroy(_ *CgroupConfig) at pkg/kubelet/cm/cgroup_manager_unsupported.go:60}","{method_declaration Destroy(_ klog.Logger, _ *CgroupConfig) at pkg/kubelet/cm/cgroup_manager_unsupported.go:61}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Destroy(cgroupConfig *CgroupConfig) at pkg/kubelet/cm/cgroup_manager_linux.go:236}","{method_declaration Destroy(logger klog.Logger, cgroupConfig *CgroupConfig) at pkg/kubelet/cm/cgroup_manager_linux.go:238}","19","20"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Destroy(_ CgroupName) at pkg/kubelet/cm/pod_container_manager_stub.go:41}","{method_declaration Destroy(_ klog.Logger, _ CgroupName) at pkg/kubelet/cm/pod_container_manager_stub.go:42}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration maybeSetHugetlb(resourceConfig *ResourceConfig, resources *libcontainercgroups.Resources) at pkg/kubelet/cm/cgroup_manager_linux.go:326}","{method_declaration maybeSetHugetlb(logger klog.Logger, resourceConfig *ResourceConfig, resources *libcontainercgroups.Resources) at pkg/kubelet/cm/cgroup_manager_linux.go:329}","37","37"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Update(_ *CgroupConfig) at pkg/kubelet/cm/cgroup_manager_unsupported.go:64}","{method_declaration Update(_ klog.Logger, _ *CgroupConfig) at pkg/kubelet/cm/cgroup_manager_unsupported.go:65}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration ReduceCPULimits(_ CgroupName) at pkg/kubelet/cm/pod_container_manager_linux.go:340}","{method_declaration ReduceCPULimits(_ klog.Logger, _ CgroupName) at pkg/kubelet/cm/pod_container_manager_linux.go:340}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Start(getNodeAllocatable func() v1.ResourceList, activePods ActivePodsFunc) at pkg/kubelet/cm/qos_container_manager_linux.go:82}","{method_declaration Start(ctx context.Context, getNodeAllocatable func() v1.ResourceList, activePods ActivePodsFunc) at pkg/kubelet/cm/qos_container_manager_linux.go:84}","65","66"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration EnsureExists(_ *v1.Pod) at pkg/kubelet/cm/fake_pod_container_manager.go:55}","{method_declaration EnsureExists(_ klog.Logger, _ *v1.Pod) at pkg/kubelet/cm/fake_pod_container_manager.go:56}","6","6"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{function_declaration NewCgroupV2Manager(cs *CgroupSubsystems, cgroupDriver string) at pkg/kubelet/cm/cgroup_v2_manager_linux.go:48}","{function_declaration NewCgroupV2Manager(logger klog.Logger, cs *CgroupSubsystems, cgroupDriver string) at pkg/kubelet/cm/cgroup_v2_manager_linux.go:49}","5","5"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration SetPodCgroupConfig(pod *v1.Pod, resourceConfig *ResourceConfig) at pkg/kubelet/cm/fake_pod_container_manager.go:122}","{method_declaration SetPodCgroupConfig(_ klog.Logger, pod *v1.Pod, resourceConfig *ResourceConfig) at pkg/kubelet/cm/fake_pod_container_manager.go:123}","6","6"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Start(_ func() v1.ResourceList, _ ActivePodsFunc) at pkg/kubelet/cm/qos_container_manager_linux.go:401}","{method_declaration Start(_ context.Context, _ func() v1.ResourceList, _ ActivePodsFunc) at pkg/kubelet/cm/qos_container_manager_linux.go:404}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration SetCgroupConfig(name CgroupName, resourceConfig *ResourceConfig) at pkg/kubelet/cm/cgroup_manager_unsupported.go:92}","{method_declaration SetCgroupConfig(logger klog.Logger, name CgroupName, resourceConfig *ResourceConfig) at pkg/kubelet/cm/cgroup_manager_unsupported.go:93}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration SetPodCgroupConfig(pod *v1.Pod, resourceConfig *ResourceConfig) at pkg/kubelet/cm/pod_container_manager_linux.go:144}","{method_declaration SetPodCgroupConfig(logger klog.Logger, pod *v1.Pod, resourceConfig *ResourceConfig) at pkg/kubelet/cm/pod_container_manager_linux.go:144}","4","4"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Create(cgroupConfig *CgroupConfig) at pkg/kubelet/cm/cgroup_manager_linux.go:380}","{method_declaration Create(logger klog.Logger, cgroupConfig *CgroupConfig) at pkg/kubelet/cm/cgroup_manager_linux.go:383}","30","30"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration ReduceCPULimits(podCgroup CgroupName) at pkg/kubelet/cm/pod_container_manager_linux.go:224}","{method_declaration ReduceCPULimits(logger klog.Logger, podCgroup CgroupName) at pkg/kubelet/cm/pod_container_manager_linux.go:224}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration SetCgroupConfig(name CgroupName, resourceConfig *ResourceConfig) at pkg/kubelet/cm/cgroup_manager_linux.go:256}","{method_declaration SetCgroupConfig(logger klog.Logger, name CgroupName, resourceConfig *ResourceConfig) at pkg/kubelet/cm/cgroup_manager_linux.go:259}","8","8"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Destroy(_ CgroupName) at pkg/kubelet/cm/pod_container_manager_linux.go:336}","{method_declaration Destroy(_ klog.Logger, _ CgroupName) at pkg/kubelet/cm/pod_container_manager_linux.go:336}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Destroy(name CgroupName) at pkg/kubelet/cm/fake_pod_container_manager.go:69}","{method_declaration Destroy(_ klog.Logger, name CgroupName) at pkg/kubelet/cm/fake_pod_container_manager.go:70}","12","12"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration PreCreateContainer(pod *v1.Pod, container *v1.Container, containerConfig *runtimeapi.ContainerConfig) at pkg/kubelet/cm/fake_internal_container_lifecycle.go:30}","{method_declaration PreCreateContainer(logger klog.Logger, pod *v1.Pod, container *v1.Container, containerConfig *runtimeapi.ContainerConfig) at pkg/kubelet/cm/fake_internal_container_lifecycle.go:31}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration createNodeAllocatableCgroups() at pkg/kubelet/cm/node_container_manager_linux.go:44}","{method_declaration createNodeAllocatableCgroups(logger klog.Logger) at pkg/kubelet/cm/node_container_manager_linux.go:44}","22","22"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration EnsureExists(_ *v1.Pod) at pkg/kubelet/cm/pod_container_manager_stub.go:33}","{method_declaration EnsureExists(_ klog.Logger, _ *v1.Pod) at pkg/kubelet/cm/pod_container_manager_stub.go:34}","3","3"
